RowNumber,CustomerId,Firstname,Lastname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5904,15677317,Frank,Smith,570,France,Female,29,4,153040.03,1,1,1,131363.57,1
5905,15664270,Alice,Brown,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1
5906,15731519,Bob,Garcia,511,France,Female,30,5,0,2,1,0,143994.86,0
5907,15745623,Grace,Garcia,788,France,Male,,4,112079.58,1,0,0,89368.59,0
5908,15813862,Alice,Williams,526,Spain,Male,66,7,132044.6,2,1,1,158365.89,0
5909,15641934,Alice,Garcia,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1
5910,15713043,Alice,Taylor,691,France,Female,33,6,0,2,1,1,100408.31,0
5911,15700749,Hank,Garcia,481,France,Female,,6,0,1,1,1,24677.54,0
5912,15697567,David,Wilson,752,France,Male,33,4,0,2,1,1,39570.78,0
5913,15715414,,Wilson,658,France,Female,38,6,102895.1,1,0,0,155665.76,0
5914,15639530,Bob,Johnson,679,Spain,Male,42,2,0,1,1,1,168294.27,0
5915,15726058,Alice,Brown,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0
5916,15725665,Jack,Wilson,679,France,Male,47,10,198546.1,2,1,0,191198.92,1
5917,15698872,Ivy,Brown,633,Spain,Female,39,2,0,2,0,0,191207.03,0
5918,15812184,Grace,Davis,674,France,Female,31,1,0,1,1,0,128954.05,0
5919,15742609,David,Taylor,600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0
5920,15815043,Frank,Williams,645,Spain,Male,49,8,0,2,1,0,162012.6,0
5921,15640648,Bob,Williams,698,France,Male,36,6,0,2,0,1,19231.98,0
5922,15627203,Grace,Wilson,508,Spain,Male,54,10,0,1,1,1,175749.36,0
5923,15786196,Bob,Taylor,555,France,Female,44,3,105770.7,3,1,0,60533.96,1
5924,15612095,Jack,Davis,751,France,Female,48,9,0,1,1,0,137508.42,1
5925,15674368,Hank,Smith,738,France,Female,39,1,94435.45,2,0,1,189430.86,0
5926,15783477,Hank,Taylor,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0
5927,15757559,Alice,Johnson,595,France,Female,53,7,0,2,1,0,41371.68,1
5928,15591036,Hank,Williams,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1
5929,15761241,Bob,Johnson,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0
5930,15695078,Frank,Williams,699,France,Male,32,3,0,2,1,1,170770.44,0
5931,15645744,Alice,Davis,826,France,Female,30,5,0,2,0,1,157397.57,0
5932,15566988,Eva,Garcia,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1
5933,15749300,Grace,Miller,556,France,Female,47,2,139914.27,1,1,1,50390.98,0
5934,15594340,Jack,Taylor,569,France,Male,41,4,120243.49,1,1,0,163150.03,1
5935,15607065,Alice,Taylor,765,France,Male,34,9,91835.16,1,0,0,138280.17,0
5936,15778089,Bob,Garcia,544,Spain,Male,37,2,0,2,0,0,135067.02,0
5937,15773723,Grace,Smith,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1
5938,15697035,Frank,Williams,740,Spain,Female,31,8,0,2,0,0,86657.48,0
5939,15679668,Carol,Smith,850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0
5940,15709861,Jack,Taylor,766,Germany,Male,30,4,127786.28,2,1,1,28879.3,0
5941,15791958,Bob,Wilson,849,France,Female,41,6,0,2,1,1,169203.51,1
5942,15791030,Jack,Wilson,612,France,Female,33,0,64900.32,2,1,0,102426.12,0
5943,15695339,David,Jones,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1
5944,15658813,Carol,Brown,645,France,Female,55,7,0,2,1,1,18369.33,0
5945,15715709,Grace,Wilson,696,Germany,Male,43,4,114091.38,1,0,1,159888.1,0
5946,15722533,Hank,Wilson,716,France,Female,40,3,0,2,0,1,167636.15,0
5947,15683118,Bob,Williams,590,France,Male,32,9,0,2,1,0,138889.15,0
5948,15672798,Jack,Jones,656,France,Female,45,7,145933.27,1,1,1,199392.14,0
5949,15680112,Grace,Williams,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0
5950,15714575,Hank,Taylor,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
5951,15806808,Frank,Johnson,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1
5952,15590637,Frank,Smith,721,France,Male,41,7,0,2,0,1,61018.85,0
5953,15657535,Jack,Taylor,590,Spain,Male,29,10,0,1,1,1,51907.72,1
5954,15696141,Alice,Johnson,516,Spain,Female,31,7,0,1,1,0,47018.75,0
5955,15811947,David,Davis,850,France,Male,33,0,124781.67,1,0,1,33700.52,0
5956,15649024,Alice,Davis,748,France,Female,39,9,132865.56,1,1,1,59636.43,1
5957,15594928,David,Williams,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0
5958,15765532,Bob,Miller,612,Germany,Male,76,6,96166.88,1,1,1,191393.26,0
5959,15741719,Eva,Miller,540,France,Female,40,3,165298.12,1,0,1,199862.75,0
5960,15665629,Jack,Johnson,719,Spain,Female,33,7,0,2,1,0,20016.59,0
5961,15728917,Ivy,Wilson,598,France,Male,48,6,120682.53,1,1,0,30635.52,1
5962,15762993,Jack,Williams,796,Spain,Male,32,5,102773.15,2,0,1,117832.88,0
5963,15571193,Carol,Johnson,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1
5964,15653521,Hank,Williams,850,Germany,Female,40,7,104449.8,1,1,1,747.88,0
5965,15802220,Carol,Johnson,599,Spain,Male,35,6,137102.65,1,0,0,76870.81,0
5966,15644132,Frank,Davis,724,France,Female,30,9,142475.87,1,1,1,107848.24,0
5967,15600832,David,Jones,508,France,Female,43,9,0,1,1,0,103726.71,0
5968,15797919,Hank,Williams,773,Spain,Male,37,2,103195.2,2,1,0,178268.36,0
5969,15603743,Frank,Jones,526,France,Male,28,1,112070.44,1,0,1,126281.83,0
5970,15579714,Hank,Davis,542,France,Female,29,7,0,2,0,1,196651.72,0
5971,15634295,Alice,Miller,470,France,Male,,1,96473.59,1,0,0,5962.3,0
5972,15786680,Frank,Garcia,805,Spain,Male,37,5,0,2,1,0,21928.81,0
5973,15623499,Alice,Smith,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1
5974,15691823,Alice,Taylor,672,France,Male,37,5,153195.59,1,1,1,162763.01,0
5975,15809279,Hank,Smith,773,France,Male,45,8,96877.21,1,1,1,113950.51,0
5976,15758039,Grace,Smith,614,France,Male,44,6,0,2,0,1,104930.46,0
5977,15807163,Carol,Taylor,537,France,Female,38,10,0,1,0,0,52337.97,1
5978,15631639,Frank,Davis,704,France,Female,40,6,95452.89,1,0,1,179964.55,0
5979,15713770,Ivy,Davis,586,Spain,Male,41,3,63873.56,1,1,0,83753.64,0
5980,15698167,Grace,Miller,677,France,Female,24,0,148298.59,2,0,0,182913.95,0
5981,15781710,Carol,Garcia,558,Spain,Female,31,7,0,2,1,0,166720.28,0
5982,15801296,Frank,Brown,634,Germany,Female,37,7,143258.85,2,1,0,192721.98,0
5983,15704378,David,Smith,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0
5984,15767891,Carol,Wilson,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0
5985,15640667,Ivy,Smith,662,France,Female,41,4,0,2,1,0,126551.48,0
5986,15702145,Jack,Brown,705,Spain,Male,33,7,68423.89,1,1,1,64872.55,0
5987,15679738,Bob,Williams,527,Spain,Female,,8,0,1,1,0,98031.53,1
5988,15636634,Alice,Miller,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0
5989,15809227,Bob,Jones,850,France,Male,35,2,0,2,1,1,56991.66,0
5990,15601811,Grace,Jones,668,France,Female,53,10,110240.04,1,0,0,183980.56,1
5991,15625494,Jack,Brown,573,France,Female,32,9,125321.84,2,1,1,130234.63,0
5992,15723737,Alice,Smith,680,France,Male,27,3,0,1,1,0,32454.26,0
5993,15682955,Frank,Jones,758,France,Female,32,2,84378.9,1,1,1,75396.43,0
5994,15758856,Grace,Brown,597,France,Male,45,7,0,2,0,0,167756.45,0
5995,15746065,Ivy,Taylor,580,Germany,Male,,10,136281.41,2,1,1,24799.47,0
5996,15783865,Hank,Davis,622,France,Male,59,5,119380.37,1,1,1,60429.43,0
5997,15745455,Frank,Johnson,638,Germany,Male,62,4,108716.59,2,1,1,74241.09,0
5998,15583033,Carol,Davis,640,France,Female,20,4,0,2,0,1,78310.82,0
5999,15644212,Hank,Smith,644,Spain,Male,28,0,0,2,1,0,119419.37,0
6000,15735688,Grace,Brown,753,France,Female,31,6,106596.29,1,0,0,91305.77,0
6001,15658577,Carol,Williams,629,France,Female,37,10,99546.25,3,0,1,25136.95,1
6002,15606887,Ivy,Jones,775,France,Female,30,5,0,1,1,0,193880.6,1
6003,15783026,Bob,Jones,701,France,Female,41,2,0,1,1,0,47856.78,0
6004,15579892,Carol,Jones,708,Spain,Male,,7,112615.86,1,1,1,4491.77,0
6005,15802088,Bob,Brown,521,Spain,Female,22,10,0,1,1,1,101311.95,0
6006,15589323,Alice,Davis,636,France,Female,,9,0,2,0,1,38830.72,0
6007,15636395,David,Williams,529,France,Female,31,5,0,2,1,0,26817.23,0
6008,15712772,Eva,Brown,757,France,Male,28,3,75381.15,1,1,1,199727.72,0
6009,15700937,Frank,Smith,767,Spain,Female,,5,0,2,1,1,67445.85,0
6010,15766659,Eva,Miller,525,Spain,Male,33,5,0,2,1,0,161002.29,0
6011,15814033,Alice,Smith,759,Spain,Male,38,1,0,2,1,0,20778.39,0
6012,15783007,Carol,Johnson,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1
6013,15654183,Alice,Miller,738,France,Female,,3,0,2,1,0,67484.16,0
6014,15609899,Eva,Smith,548,Spain,Male,37,4,0,1,1,0,121763.68,0
6015,15747323,Eva,Williams,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1
6016,15582591,Frank,Garcia,615,Spain,Male,59,4,155766.05,1,1,1,110275.17,0
6017,15738835,Hank,Garcia,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0
6018,15782404,Jack,Garcia,487,France,Female,34,2,96019.5,1,0,0,9085,0
6019,15697480,Alice,Johnson,731,France,Male,30,7,0,2,0,1,143086.09,0
6020,15697045,David,Johnson,726,Spain,Female,35,9,0,2,0,1,100556.98,0
6021,15781234,Jack,Garcia,609,France,Female,35,2,147900.43,1,1,0,140000.29,0
6022,15579891,Alice,Taylor,714,France,Male,52,4,100755.66,1,1,1,186775.25,0
6023,15805690,Ivy,Jones,694,Spain,Female,35,7,0,1,1,0,133570.43,1
6024,15612139,Grace,Miller,786,France,Female,33,0,83036.05,1,0,1,154990.58,1
6025,15568834,Grace,Miller,698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0
6026,15709917,Eva,Jones,601,France,Female,46,3,98202.76,1,0,0,137763.93,0
6027,15718843,Grace,Davis,769,Spain,Male,41,1,72509.91,1,1,0,25723.73,0
6028,15799494,Bob,Taylor,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0
6029,15673439,David,Garcia,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
6030,15669011,Grace,Jones,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
6031,15581388,Carol,Brown,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
6032,15743153,Bob,Miller,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0
6033,15579787,Jack,Brown,686,France,Male,39,4,0,2,1,0,155023.93,0
6034,15759966,Bob,Jones,612,Spain,,,5,119799.27,2,1,0,159416.58,0
6035,15601045,Alice,Jones,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0
6036,15764021,Eva,Smith,617,France,Male,34,1,61687.33,2,1,0,105965.25,0
6037,15687218,Frank,Smith,674,France,Female,27,4,79144.34,1,0,1,50743.83,0
6038,15626452,Frank,Williams,711,Spain,Male,32,5,0,2,1,1,147720.27,0
6039,15700964,Ivy,Williams,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
6040,15768887,David,Johnson,597,Spain,Male,,5,0,2,0,1,95159.13,0
6041,15735358,Alice,Johnson,682,Spain,Male,46,4,0,1,1,1,4654.28,0
6042,15749472,Frank,Garcia,775,France,Male,45,8,0,1,1,0,130376.68,0
6043,15685872,Eva,Smith,727,France,Female,29,1,146652.01,1,1,1,173486.39,0
6044,15760851,Jack,Garcia,629,France,Male,31,6,0,2,1,0,93881.75,0
6045,15734588,Frank,Jones,684,France,Male,46,0,0,2,1,1,36376.97,0
6046,15784594,Carol,Garcia,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,0
6047,15606435,Bob,Jones,593,Germany,Male,69,2,187013.13,2,0,1,105898.69,0
6048,15790247,Frank,Miller,536,Spain,Male,40,9,0,2,1,1,11959.03,0
6049,15676433,Alice,Smith,707,France,Female,36,6,0,1,0,0,98810.78,0
6050,15625905,Grace,Williams,592,Spain,Male,41,0,0,2,1,0,65906.07,0
6051,15626414,Grace,Garcia,703,France,Male,44,6,98862.54,1,1,0,151516.7,0
6052,15623220,Jack,Smith,723,Spain,Female,45,4,0,2,1,0,37214.39,0
6053,15752857,Grace,Miller,452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0
6054,15677908,Jack,Brown,552,Spain,Male,42,4,0,2,0,0,195692.3,0
6055,15773013,Alice,Williams,633,France,Female,47,0,0,1,1,1,6342.84,1
6056,15623972,David,Taylor,479,Germany,Female,23,9,123575.51,1,0,1,95148.28,0
6057,15738627,Grace,Wilson,768,France,Male,25,6,0,2,1,1,21215.67,0
6058,15643392,Ivy,Smith,742,France,Male,31,4,105239.1,1,1,1,19700.24,0
6059,15684868,Eva,Davis,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1
6060,15627854,Bob,Smith,707,Spain,Male,44,3,0,2,1,1,135077.01,0
6061,15669253,Grace,Jones,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1
6062,15758023,Jack,Taylor,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
6063,15574558,Alice,Davis,718,Spain,Male,32,8,0,2,1,1,41399.33,0
6064,15635256,Grace,Garcia,762,France,Male,31,7,117687.35,1,1,1,159344.43,0
6065,15680399,Frank,Miller,772,France,Male,23,2,0,2,1,0,18364.19,0
6066,15674720,Grace,Davis,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
6067,15580249,Jack,Garcia,502,France,Male,45,0,0,1,0,0,84663.21,0
6068,15675431,Carol,Garcia,563,France,Female,34,6,0,2,0,0,36536.93,0
6069,15698285,Carol,Garcia,676,France,Female,41,4,101457.14,1,1,1,79101.67,0
6070,15810775,Grace,Jones,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0
6071,15678173,Bob,Davis,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0
6072,15665222,Alice,Johnson,625,Spain,Male,52,8,121161.57,1,1,0,48988.28,0
6073,15803908,Ivy,Miller,628,France,Male,45,9,0,2,1,1,96862.56,0
6074,15586039,Ivy,Brown,471,Germany,Female,36,5,90063.74,2,1,1,96366.7,0
6075,15802570,Grace,Smith,811,France,Female,45,5,0,2,1,1,146123.19,0
6076,15781451,Grace,Jones,504,France,Male,42,3,134936.97,2,0,0,135178.91,0
6077,15721019,Carol,Williams,687,France,Female,24,3,110495.27,1,1,0,158615.41,0
6078,15738588,Jack,Brown,660,Germany,Female,,2,133200.09,1,0,0,71433.88,0
6079,15730657,Bob,Miller,548,France,Female,41,4,82596.8,1,0,1,55672.09,0
6080,15739292,Grace,Jones,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0
6081,15725945,Ivy,Brown,659,Spain,Female,42,2,0,1,0,0,162734.31,1
6082,15813159,Alice,Smith,526,France,Male,52,8,93590.47,1,0,1,21228.71,1
6083,15636820,David,Garcia,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0
6084,15603880,Frank,Taylor,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1
6085,15619494,Grace,Garcia,562,Germany,Female,31,9,117153,1,1,1,108675.01,0
6086,15596992,Jack,Miller,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1
6087,15735025,Grace,Smith,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
6088,15730759,Jack,Brown,561,France,Female,27,9,135637,1,1,0,153080.4,1
6089,15752912,Bob,Wilson,661,France,Female,30,7,0,2,1,0,72196.57,0
6090,15711316,David,Taylor,771,France,Male,27,2,0,2,1,1,199527.34,0
6091,15738785,Eva,Garcia,545,France,Male,26,7,0,2,0,1,156598.23,0
6092,15777896,Alice,Johnson,850,Germany,Female,33,2,83415.04,1,0,1,74917.64,0
6093,15628963,Alice,Brown,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0
6094,15742126,Jack,Garcia,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0
6095,15575623,Carol,Brown,589,France,Female,31,10,110635.32,1,1,0,148218.86,0
6096,15741652,Jack,Taylor,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0
6097,15738884,Carol,Miller,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,0
6098,15615050,Hank,Williams,575,Germany,Male,,9,107915.94,2,1,1,63452.18,1
6099,15803005,Ivy,Garcia,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0
6100,15743498,Alice,Brown,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
6101,15720463,Bob,Williams,796,France,Male,30,2,137262.71,2,1,0,62905.29,0
6102,15588695,Jack,Williams,833,Spain,Male,32,6,0,1,1,1,44323.22,1
6103,15665802,Bob,Johnson,642,Spain,Female,36,6,0,2,1,1,97938.59,0
6104,15571144,David,Williams,655,France,Male,28,10,0,2,0,1,126565.21,0
6105,15750731,Bob,Taylor,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1
6106,15605134,Grace,Smith,617,France,Female,34,0,131244.65,2,1,0,183229.02,0
6107,15626044,Ivy,Williams,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0
6108,15737910,Grace,Wilson,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0
6109,15761076,Frank,Brown,507,France,Male,41,3,58820.32,2,1,1,138536.09,0
6110,15710105,Jack,Williams,581,Germany,Female,26,3,105099.45,1,1,1,184520,1
6111,15577402,Alice,Davis,593,France,Male,31,9,0,2,0,1,20492.16,0
6112,15803337,Jack,Smith,648,France,Male,23,9,168372.52,1,1,0,134676.72,0
6113,15654372,Ivy,Jones,462,Germany,Male,34,1,94682.56,2,1,0,138478.2,0
6114,15585867,Eva,Smith,596,Spain,Male,36,2,0,2,0,1,125557.95,0
6115,15662488,Eva,Miller,627,France,Female,,5,0,2,1,0,82969.61,1
6116,15604813,Frank,Jones,494,France,Male,40,7,0,2,0,1,158071.69,0
6117,15611644,Ivy,Johnson,627,France,Male,73,0,146329.73,1,0,1,43615.67,0
6118,15674928,Hank,Smith,850,Spain,Male,37,2,0,2,1,0,119969.99,0
6119,15656100,Hank,Miller,632,France,Female,49,5,167962.7,1,0,0,140201.21,0
6120,15764293,Hank,Smith,490,France,Male,,1,0,2,1,1,80792.83,0
6121,15636423,Alice,Williams,715,France,Male,40,7,0,1,1,1,141359.11,0
6122,15607629,Alice,Garcia,679,France,Male,48,8,0,2,1,0,23344.94,0
6123,15577313,Hank,Garcia,619,France,Male,44,3,116967.68,1,1,0,5075.17,1
6124,15714493,Eva,Miller,465,Spain,Female,33,6,0,2,1,1,95500.98,0
6125,15643359,Ivy,Smith,736,Spain,Male,32,7,0,1,0,1,79082.62,0
6126,15687913,Bob,Miller,501,Germany,Female,34,7,93244.42,1,0,1,199805.63,0
6127,15790935,Ivy,Johnson,535,France,Female,29,5,0,2,0,1,52709.55,0
6128,15708693,Hank,Garcia,759,France,Female,33,2,0,2,1,0,56583.88,0
6129,15672016,Ivy,Davis,819,France,Male,35,1,0,2,0,1,3385.04,0
6130,15727605,David,Jones,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0
6131,15651144,Alice,Taylor,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
6132,15749401,Alice,Williams,686,France,Male,60,9,0,3,1,1,75246.21,1
6133,15691874,Eva,Davis,687,France,Female,34,9,125474.44,1,1,0,198929.84,0
6134,15620735,Bob,Davis,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0
6135,15769781,Hank,Brown,699,Spain,Female,25,8,0,2,1,1,52404.47,0
6136,15624611,Jack,Davis,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0
6137,15773071,Eva,Jones,780,Spain,Female,33,6,145580.61,1,1,1,154598.56,0
6138,15720371,Eva,Jones,652,France,Female,51,3,0,1,1,0,173989.47,1
6139,15717984,Bob,Williams,477,France,Male,47,9,144900.58,1,1,0,61315.37,1
6140,15806407,Grace,Miller,652,France,Female,37,4,0,2,1,0,143393.24,0
6141,15785042,Hank,Wilson,488,France,Female,31,8,97588.6,1,0,0,124210.53,0
6142,15809302,Jack,Wilson,572,France,Male,24,1,0,2,1,1,151460.84,0
6143,15677550,Alice,Smith,755,France,Female,38,1,0,2,1,0,20734.81,0
6144,15654096,Bob,Smith,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
6145,15617320,Jack,Taylor,693,Spain,Female,46,3,151709.33,1,1,0,180736.24,0
6146,15653065,David,Jones,530,Spain,Female,22,7,0,2,1,0,104170.48,0
6147,15649112,Eva,Smith,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0
6148,15690526,Bob,Brown,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0
6149,15806945,Alice,Smith,611,France,Female,30,9,88594.14,1,1,0,196332.45,0
6150,15670066,Ivy,Johnson,643,Spain,Male,34,6,0,2,1,1,116046.22,0
6151,15625761,Alice,Johnson,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
6152,15761525,David,Brown,727,Spain,Female,31,10,96997.09,2,0,0,76614.04,0
6153,15735080,Bob,Davis,508,France,Female,64,2,0,1,1,1,6076.62,0
6154,15619537,David,Johnson,550,France,Male,31,5,142200.19,2,1,1,122221.71,0
6155,15598162,Hank,Wilson,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
6156,15694300,Hank,Wilson,759,France,Male,26,4,0,2,1,0,135394.62,0
6157,15637235,Ivy,Johnson,794,Spain,Male,33,8,0,2,0,0,91340.02,0
6158,15612444,Eva,Smith,549,France,Male,29,3,0,2,1,0,146090.38,0
6159,15626457,Grace,Taylor,671,France,Male,31,0,116234.61,1,1,0,172096.08,0
6160,15627995,Carol,Taylor,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
6161,15706128,Jack,Wilson,632,France,Female,21,1,0,2,1,0,84008.66,0
6162,15666430,David,Johnson,579,France,Male,38,8,0,2,0,0,91763.67,0
6163,15627385,Jack,Davis,748,France,Male,34,5,84009.47,1,1,1,137001.1,0
6164,15581323,Ivy,Williams,488,Germany,Female,,7,139246.22,2,1,0,106799.49,0
6165,15608109,Jack,Smith,710,Germany,Male,58,7,170113,2,0,1,10494.64,0
6166,15801942,Jack,Smith,619,Spain,Female,41,8,0,3,1,1,79866.73,1
6167,15567431,Alice,Taylor,773,France,Male,64,2,145578.28,1,0,1,186172.85,0
6168,15810167,Bob,Johnson,657,Spain,Male,75,7,126273.95,1,0,1,91673.6,0
6169,15644501,Eva,Miller,579,France,Female,26,10,162482.76,1,1,1,18458.2,0
6170,15785290,Carol,Garcia,542,France,Male,29,9,0,1,1,0,8342.35,0
6171,15611157,Bob,Johnson,709,France,Female,32,2,87814.89,1,1,0,138578.37,0
6172,15673837,Alice,Brown,617,Spain,Male,61,3,113858.95,1,1,1,38129.22,0
6173,15656822,Jack,Johnson,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1
6174,15580560,Carol,Smith,769,France,Female,73,1,0,1,1,1,29792.11,0
6175,15760641,Alice,Williams,608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0
6176,15587584,Alice,Brown,503,Spain,Male,31,4,0,2,1,1,21645.06,0
6177,15604146,Alice,Taylor,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0
6178,15813974,Hank,Jones,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
6179,15746986,Carol,Jones,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0
6180,15759741,Alice,Miller,591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0
6181,15734892,Grace,Taylor,579,Spain,Male,37,4,0,2,1,1,32246.63,0
6182,15797194,Jack,Davis,570,France,Male,39,10,129674.89,2,1,0,80552.36,0
6183,15723786,Carol,Wilson,709,France,Female,37,9,0,2,1,0,16733.59,0
6184,15642726,Hank,Miller,611,France,Male,53,3,83568.26,1,0,0,1235.49,0
6185,15664339,David,Jones,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1
6186,15754526,David,Wilson,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0
6187,15703037,Eva,Davis,618,France,Male,37,5,0,1,0,1,178705.45,1
6188,15751412,Frank,Taylor,704,France,Male,,3,114370.41,1,0,1,66810.48,0
6189,15609558,Grace,Wilson,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1
6190,15572408,David,Taylor,714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0
6191,15613923,Hank,Davis,581,Spain,Female,43,4,170172.9,1,0,1,100236.02,0
6192,15747000,Frank,Garcia,592,France,Male,27,3,0,2,1,1,19645.65,0
6193,15731781,Alice,Brown,551,France,Male,43,7,0,2,1,0,178393.68,0
6194,15727198,Alice,Wilson,689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0
6195,15794273,Ivy,Wilson,604,France,Female,56,0,62732.65,1,0,1,124954.56,0
6196,15804950,Jack,Taylor,514,France,Female,41,7,0,2,1,1,3756.65,0
6197,15576304,Frank,Taylor,698,France,Male,29,5,95167.55,1,1,1,152723.23,0
6198,15645200,Jack,Wilson,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
6199,15779627,Hank,Taylor,573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0
6200,15750755,Grace,Williams,449,Spain,Female,33,8,0,2,0,0,156792.89,0
6201,15569654,Frank,Williams,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0
6202,15753079,David,Garcia,612,France,Male,41,5,0,3,0,0,151256.22,0
6203,15684995,Grace,Garcia,690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0
6204,15790763,Ivy,Garcia,599,Spain,Female,49,2,0,2,1,0,111190.53,0
6205,15766458,Jack,Jones,498,France,Male,33,1,198113.86,1,1,0,69664.35,0
6206,15616221,Jack,Jones,497,France,Female,29,4,85646.81,1,0,0,63233.02,1
6207,15776124,Grace,Johnson,802,Spain,Male,51,7,0,1,0,1,40855.79,0
6208,15665811,Alice,Miller,644,France,Male,33,9,141234.98,1,1,0,95673.05,0
6209,15729804,Jack,Brown,714,France,Male,34,10,0,2,1,1,80234.14,0
6210,15714062,Ivy,Williams,690,France,Female,40,9,77641.99,1,0,0,189051.59,1
6211,15592197,David,Davis,522,Spain,Male,30,3,0,2,1,0,145490.85,0
6212,15793116,Carol,Brown,502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0
6213,15638231,David,Brown,730,Spain,Female,62,2,0,2,1,1,162889.1,0
6214,15697678,David,Davis,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0
